id,txn_id,credit_debit_indicator,amount,revr_txn_id,value_date,transaction_date,booking_date
nHGUSfvX0tEir0EynUq98Q,Pm0k3S3S5J3kemagHesg,DR,-1.2717788738348026E-6,,2013-01-01,2012-12-29,2012-12-29
ykaholNazjUF6IieRywg,8MsR8tR9KErwkCleAC6Caw,CR,0.35935035892036765,,2015-07-09,2015-07-09,2015-07-09
q8pD91iekkhOdYCPjPWD9w,F5LSZ9Mfn7CQFm5ck5n6A,DR,-2.0848833997291845E-7,,2017-07-15,2017-07-14,2017-07-14
GSoJUidIpZHsYR5SByVw5Q,AoV2XIb6wn90xfBAvF2Pg,CR,6.937449512598861E-6,,2013-09-01,2013-08-31,2013-08-31
q8pD91iekkhOdYCPjPWD9w,TxJ7pg3MxIoRjmOj675Sg,DR,-1.7478724225799605E-5,,2016-01-14,2016-01-14,2016-01-14
mxZQLnMB6oEJIfNqx5GJmg,8BFiwaGgi6g9H375HGH3Sg,DR,-2.0848833997291845E-7,,2016-07-13,2016-07-13,2016-07-13
pHR3sgMQTQZrj3D2vdMTA,b1fG9NPwWssWoZIaAH3uDw,CR,1.0424416998645922E-4,,2016-05-28,2016-05-28,2016-05-28
6UQIXlse78XFUxu2GD9vuw,DQNKfKcXf3UBstu47QOUg,CR,2.397615909688562E-4,,2015-07-30,2015-07-30,2015-07-30
q8pD91iekkhOdYCPjPWD9w,SMu4S83aDeMPXRsycsYoeQ,DR,-2.0848833997291845E-7,,2017-01-14,2017-01-12,2017-01-12
q8pD91iekkhOdYCPjPWD9w,WRvUbqW3aKGRM2VShDY91g,DR,-1.4578025951756391E-5,,2017-10-14,2017-10-10,2017-10-10
q8pD91iekkhOdYCPjPWD9w,SwcQVKIWVIkEiaBvrDkZQ,DR,-2.0393286974451014E-5,,2017-10-14,2017-10-10,2017-10-10
AvfACktUMOi5v4Uh9GPVig,LQefMKG1rNP2c4II40hZLg,DR,-3.1273250995937767E-6,,2017-05-01,2017-04-29,2017-04-29
pHR3sgMQTQZrj3D2vdMTA,q6pazsR8OY6hxFfZ11TwKw,CR,2.501860079675021E-4,,2016-05-28,2016-05-28,2016-05-28
W5pYt58Xo3mt5QyEe5Ymig,HZsRnC1PTkmjTIjZ3nLshQ,DR,-1.1428288355615523E-6,,2016-11-01,2016-10-29,2016-10-29
vpJaKTxShAPIzR3O6WBNtg,8TN1RKbWWKqkhIH4HzSiA,DR,-0.01190315672263083,,2014-06-25,2014-06-25,2014-06-25
tQcVzouqvryGlr5d3GzSsQ,OZiLdUw70xNgclXJhQFRQ,DR,-0.0020538956735148394,,2013-03-08,2013-03-08,2013-03-08
FfvFbHjRHONkhi2ak8n4g,ROts0wsH8RHyp7U7IWo0rA,CR,14.353842036207375,,2016-02-16,2016-02-16,2016-01-21
3OBjfIaphkQ6F8bLxDuoRg,xSawshQuT4objrnOaQSZA,DR,-2.0848833997291845E-7,,2015-09-18,2015-09-17,2015-09-17
q8pD91iekkhOdYCPjPWD9w,L6ZTO0BskOtDReFL5wSUQ,DR,-2.0848833997291845E-7,,2017-07-15,2017-07-12,2017-07-12
nHGUSfvX0tEir0EynUq98Q,UtljPog6O0lRWEXQ6rg4g,DR,-8.339533598916736E-8,,2013-06-01,2013-05-31,2013-05-31
pHR3sgMQTQZrj3D2vdMTA,HJrH9H7PN5BMU00uvrOP3g,DR,-2.0848833997291845E-7,,2017-09-16,2017-09-15,2017-09-15
T8NHA2PiiwgR0GAwWRq5w,f326D0vu1Swm7gDNEs9MUA,CR,4.2387065963955133E-4,,2017-12-01,2017-12-01,2017-12-01
FwvoshQvrd8aUT0xAYWpEA,tD97I06cHjSaPf8Q300HA,DR,-2.0848833997291845E-7,,2016-05-25,2016-05-25,2016-05-25
pHR3sgMQTQZrj3D2vdMTA,fnJhjRy7KtPbqxKRIeQuEw,DR,-2.0848833997291845E-7,,2017-04-05,2017-04-05,2017-04-05
q8pD91iekkhOdYCPjPWD9w,fKnJ2vXBwmQw9irmy7E8og,DR,-1.5633393928699303E-5,,2018-01-17,2018-01-11,2018-01-11
tQcVzouqvryGlr5d3GzSsQ,ttANXd06nFV2fsUDWdv1LA,CR,0.04719109296819819,,2013-09-26,2013-09-26,2013-09-26
q8pD91iekkhOdYCPjPWD9w,kccbs80zDyyK4SRmKbjaA,DR,-7.977910573233709E-6,,2018-01-17,2018-01-12,2018-01-12
vpJaKTxShAPIzR3O6WBNtg,CySTjkrAsM44nL3A0stQ,DR,-4.44944348311504E-5,,2014-12-05,2014-12-05,2014-12-05
q8pD91iekkhOdYCPjPWD9w,H8rZYIvd3OsMdTj4zsluA,DR,-2.0848833997291845E-7,,2015-12-15,2015-12-15,2015-12-15
pHR3sgMQTQZrj3D2vdMTA,RvL7f4rhrZxtnJ5VPHBOYA,DR,-7.974669621988831E-4,,2016-07-12,2016-07-12,2016-07-12
TRarw5oy3j3U02RXMQgPvA,e4zVBqgj0n8NcOMgbkxA,DR,-1.2316448683900156E-6,,2014-07-01,2014-06-28,2014-06-28
pHR3sgMQTQZrj3D2vdMTA,dd1sdeD2CJkYKnYlF1OSA,DR,-2.0848833997291845E-7,,2017-09-16,2017-09-15,2017-09-15
EJD3qDQEKRHGGA8kcLNMg,8W7J8Xoy9qDQKRaCFCj3g,CR,1.5640065555578435E-5,,2017-04-01,2017-03-31,2017-03-31
mxZQLnMB6oEJIfNqx5GJmg,WfiquQRkH08GYMb4eKUQ,DR,-1.3603864183232928E-4,,2014-12-20,2014-12-20,2014-12-20
pHR3sgMQTQZrj3D2vdMTA,8zf3zC5gngCuae8fB0vUnw,CR,2.6061042496614803E-4,,2014-08-01,2014-08-01,2014-08-01
nQO75n3P3AOx808TxeTZLw,ybEUXbTkbAJiV755EUyM9A,DR,1.2509300398375107E-5,GYzrG85VQBv2fOu3DkLMw,2013-09-11,2013-09-24,2013-09-24
nIBZql3zodSzCnAQ8V6YQ,a3Wf3GnsRkBf4NgrgvL1A,DR,-2.0848833997291845E-7,,2015-03-27,2015-03-27,2015-03-27
3OBjfIaphkQ6F8bLxDuoRg,kgg6iZibnCyBLAAsz37rJA,DR,-6.0369883722558265E-6,,2016-07-30,2016-07-29,2016-07-29
GSoJUidIpZHsYR5SByVw5Q,mIeV5Kr26mdLeO2y9DFRw,DR,-8.242543780719635E-4,,2015-07-20,2015-07-20,2015-07-20
tQcVzouqvryGlr5d3GzSsQ,I0uu7wcsprCRSJeDFTrEg,DR,-2.0848833997291845E-5,,2014-06-20,2014-06-20,2014-06-20
pHR3sgMQTQZrj3D2vdMTA,wDTXXG6hrzvFcOwjH1EQ,DR,-1.5636625497968883E-6,,2015-02-01,2015-01-31,2015-01-31
pHR3sgMQTQZrj3D2vdMTA,CsoOzzzxim2Ah7UCk8fsQ,DR,-2.0848833997291845E-7,,2017-04-06,2017-04-06,2017-04-06
3OBjfIaphkQ6F8bLxDuoRg,LGTu4OHlyc4uWbboC658A,DR,-1.5636625497968883E-6,,2017-12-01,2017-11-30,2017-11-30
q8pD91iekkhOdYCPjPWD9w,6opKTBe60APwXJFYIqIb0A,CR,0.005212208499322961,,2015-03-17,2015-03-17,2015-03-17
FwvoshQvrd8aUT0xAYWpEA,NZeSESKEgs7nbwxGsHMJUQ,DR,-0.0020660769175102674,,2013-09-24,2013-09-24,2013-09-24
q8pD91iekkhOdYCPjPWD9w,9jv3ucg44qhQT2lTsqk7w,DR,-2.0848833997291845E-7,,2018-01-17,2018-01-11,2018-01-11
Pkp6yyuXncJiON0UcIOxHw,oIY9rHkWIrfBHGNEiXVCBQ,DR,-2.0848833997291845E-7,,2016-06-01,2016-06-01,2016-06-01
3OBjfIaphkQ6F8bLxDuoRg,54ibm665javmtUXkwCsvOA,CR,5.6078151244215735E-6,,2015-03-01,2015-02-28,2015-02-28
vpJaKTxShAPIzR3O6WBNtg,ZDw4Y1nq626MmRNMSp40nA,DR,-2.0848833997291845E-7,,2015-08-18,2015-08-18,2015-08-18
Pkp6yyuXncJiON0UcIOxHw,fYkpM4g3wEr8fg3dG6i7g,DR,-1.1503865378855705E-5,,2013-07-17,2013-07-17,2013-07-17
tQcVzouqvryGlr5d3GzSsQ,hgCERc0ArJoPpdmhkosgPA,DR,-5.212208499322961E-5,,2014-03-19,2014-03-19,2014-03-19
r0fY7DHmnbtVirxmaINxA,HAZYGlwDHFmxp8XlcoGrQ,DR,-2.0848833997291845E-7,,2016-09-10,2016-09-10,2016-09-10
3OBjfIaphkQ6F8bLxDuoRg,lTB5D9S2FQ9z5Tz7rZcFvQ,DR,-1.5636625497968883E-6,,2015-01-01,2014-12-31,2014-12-31
W5pYt58Xo3mt5QyEe5Ymig,RIkLUksPlMI2lM2m2v5DQ,DR,-2.1319079448100758E-5,,2017-08-30,2017-08-25,2017-08-25
q8pD91iekkhOdYCPjPWD9w,pL6RkI4Ssa6E2Kt3wqHODQ,DR,-1.5636625497968883E-6,,2017-09-01,2017-08-31,2017-08-31
q8pD91iekkhOdYCPjPWD9w,iWvk7fhmCFnFU7uAZdUdIg,DR,-2.0848833997291845E-7,,2016-01-14,2016-01-14,2016-01-14
8xECcrouYhYQSPEqUbQt2w,wzbbGephpBsoDA7Sfy422A,DR,-1.5636625497968883E-6,,2017-11-01,2017-10-31,2017-10-31
hgKn8WSDSpycaBVhxRMbYw,4UMKtrspAMLHBdeniwgK8g,DR,-0.025018600796750213,,2015-04-27,2015-04-27,2015-04-27
pHR3sgMQTQZrj3D2vdMTA,zQJYOgBGplDe87qUrPlY6g,DR,-2.0848833997291845E-7,,2017-09-16,2017-09-15,2017-09-15
hgKn8WSDSpycaBVhxRMbYw,eJvceLyHSmsMv8HUm7yvrQ,DR,-1.050149513793391E-4,,2017-02-16,2017-02-16,2017-02-16
hgKn8WSDSpycaBVhxRMbYw,5TdxmHGbTecDbFZoGMuDQ,DR,-2.0848833997291845E-7,,2016-12-01,2016-12-01,2016-12-01
qCEjARjLPso4k7uW8tfx6g,LA7qOxs979W1turHw5Q,CR,0.07340133118031598,,2017-06-09,2017-06-09,2017-06-09
xD5BGlG04X3hPpRXDZd0A,PjpiK6miGlR8LL6USRzA,DR,-2.0543398579231516E-6,,2018-02-01,2018-01-31,2018-01-31
Pkp6yyuXncJiON0UcIOxHw,p0UFgFujFt1Ogr7ERxRDzw,DR,-2.0848833997291845E-7,,2015-07-21,2015-07-21,2015-07-21
TVeskVv94xqnXyiwRJTFg,ooQk62bSEPMwsJP1AdPzfg,DR,-0.4155693836510197,,2013-02-26,2013-02-26,2013-02-26
hNjA60JFEmHByEhZpHxw,GEoRPV32dOPzS0QuZqEg,CR,4.797316702776854E-7,,2017-08-01,2017-07-29,2017-07-29
pHR3sgMQTQZrj3D2vdMTA,b2fTVTPwSb3haDE0xnZA,DR,-7.974669621988831E-4,,2016-07-12,2016-07-09,2016-07-09
pHR3sgMQTQZrj3D2vdMTA,tX6Eq9IMeJ28SxYD0GCg,DR,-1.3030521248307402E-4,,2017-04-26,2017-04-26,2017-04-26
q8pD91iekkhOdYCPjPWD9w,jDRLL63VZKvRfy0HgjHQ,DR,-2.0848833997291845E-7,,2016-04-14,2016-04-14,2016-04-14
q8pD91iekkhOdYCPjPWD9w,n7ipGt7NqGH1SmPJJ4ztiw,DR,-2.0848833997291845E-7,,2016-07-08,2016-07-08,2016-07-08
nIBZql3zodSzCnAQ8V6YQ,m0Te6h3DSiTbkq8RrWlww,CR,7.261691621366443E-4,,2014-11-12,2014-11-12,2014-11-12
q8pD91iekkhOdYCPjPWD9w,QB0RAzoQqf4136eaeXfamg,DR,-1.4136447647693748E-5,,2017-01-14,2017-01-11,2017-01-11
vpJaKTxShAPIzR3O6WBNtg,uUXHWcx9vTzmiwCR7AK2w,DR,-2.0848833997291845E-7,,2015-08-20,2015-08-20,2015-08-20
GWGjhwSWxfwfU3S9MFYRA,fo3KLEm7ufKzzwmRaT42g,DR,-3.2315692695802353E-9,,2014-03-01,2014-02-28,2014-02-28
pHR3sgMQTQZrj3D2vdMTA,fLrsEm1g0inO58NGRdNx2w,CR,0.005472818924289109,,2013-11-08,2013-11-09,2013-11-09
mxZQLnMB6oEJIfNqx5GJmg,9d7xgmLz0lgiy2MOAAciA,DR,-0.0030865700073842103,,2016-10-29,2016-10-29,2016-10-29
q8pD91iekkhOdYCPjPWD9w,hoptkL6acGalgTEQAZ9tjA,DR,-2.0848833997291845E-7,,2017-04-28,2017-04-27,2017-04-27
bzL45o7ONRTSxn4VLKA,ub717dKKdnzrdSfY1cVbbg,DR,-5.315097495099596E-6,,2017-08-01,2017-07-29,2017-07-29
tQcVzouqvryGlr5d3GzSsQ,xZAWrCNLLW4G7HVn0Ue1Q,CR,3.0977197553176223E-6,,2015-04-01,2015-03-31,2015-03-31
q8pD91iekkhOdYCPjPWD9w,QsGR3KJthu8fCTFqxXXvQ,DR,-2.0848833997291845E-7,,2017-01-14,2017-01-12,2017-01-12
tQcVzouqvryGlr5d3GzSsQ,8xoXnffLI4zkPQvxkz4tQ,DR,-2.0848833997291845E-7,,2016-09-28,2016-09-24,2016-09-24
GSoJUidIpZHsYR5SByVw5Q,UWe8Pw8ywVKsUxFpbV7cmw,DR,-0.006330321876134083,,2015-02-25,2015-02-25,2015-02-25
Ud3GfZ7BxGDpM9VQT0xSoQ,LT4TGnKhbJChJSxbyFy75w,CR,0.6642232305102089,,2016-06-17,2016-06-17,2016-06-17
mxZQLnMB6oEJIfNqx5GJmg,oWzmi9vH1jKoAbzeyOmw,DR,-2.0848833997291845E-7,,2015-03-27,2015-03-27,2015-03-27
q8pD91iekkhOdYCPjPWD9w,hYp7KkTNX3R8cvHqFWaPCg,DR,-2.0848833997291845E-7,,2015-06-23,2015-06-23,2015-06-23
xD5BGlG04X3hPpRXDZd0A,SYx1TFWwgcDmOO4pK8kHgQ,DR,-2.2506316300076545E-6,,2017-12-01,2017-11-02,2017-11-02
TVeskVv94xqnXyiwRJTFg,ajxorLcJ40ekuFrPlsOL6g,DR,-2.0848833997291845E-7,,2013-09-24,2013-09-24,2013-09-24
pHR3sgMQTQZrj3D2vdMTA,XL3zwKKZ7p5TkoWTiweg,DR,-2.0848833997291845E-7,,2017-08-19,2017-08-18,2017-08-18
tQcVzouqvryGlr5d3GzSsQ,2B6fZaRGKQKNtMcGKOkQg,DR,-2.0848833997291845E-7,,2015-04-16,2015-04-14,2015-04-14
BlOUPVlRjCYZzH8518XKQ,oeHJmBhXpJDzhcAq38vWXA,CR,3.1273250995937764E-8,,2014-11-14,2014-11-14,2014-11-12
xD5BGlG04X3hPpRXDZd0A,1xmuPb9bKFW1Ng1x2ZdEAA,DR,-2.1791201293969434E-6,,2015-07-01,2015-06-30,2015-06-30
pHR3sgMQTQZrj3D2vdMTA,39kQLnGIGtYLitFhPqOeQ,DR,-5.212208499322961E-4,,2016-09-03,2016-09-03,2016-09-03
q8pD91iekkhOdYCPjPWD9w,WiUJhjHCTApuCi8Re1k8Qg,DR,-2.0848833997291845E-7,,2017-01-14,2017-01-12,2017-01-12
pHR3sgMQTQZrj3D2vdMTA,zc9gYHsoQ97sQ3x8MJhXcg,CR,1.4412840639995846E-4,,2018-03-28,2018-03-28,2018-03-28
Ud3GfZ7BxGDpM9VQT0xSoQ,isNOOER6ptRqYyBhZjMvnQ,CR,0.20848833997291844,,2015-09-15,2015-09-15,2015-09-15
6iHO5Wu2uDhH27H4kjy2aA,bZBXcvVR5vJKW4ybaA872g,DR,-1.1773336558270703E-4,,2013-11-01,2013-10-31,2013-10-31
q8pD91iekkhOdYCPjPWD9w,1VMMcmtL24cirgdZ0XF5g,DR,-2.0848833997291845E-7,,2015-05-06,2015-05-06,2015-05-06
jm7rDcSoWYVcdfJw9NWEw,6sPliLmEwVjIwahQL1VIA,DR,-1.7384800228641804E-6,,2017-02-11,2017-02-11,2017-02-11
I26ue9dUdA5Ab3WQlkTD5Q,bz8Lj1LtRUAP3xx6iBposQ,DR,-1.251263621181467E-5,,2017-11-30,2017-11-30,2017-11-29
ykaholNazjUF6IieRywg,tvRZZ52UDNPzY6iZNaTbg,DR,-7.130269953822815E-5,,2013-03-05,2013-03-05,2013-03-05
q8pD91iekkhOdYCPjPWD9w,xadjMwpLIVeZ1wN07yKKA,DR,-5.922966099124636E-5,,2015-05-06,2015-05-06,2015-05-06
q8pD91iekkhOdYCPjPWD9w,sQJM6iEizKKkSN2e4soOsA,DR,-2.0848833997291845E-7,,2015-07-07,2015-07-07,2015-07-07
feUltvjFc1cauaXiGwGA,5auwYaCxC8bx3vIGKF2e0g,DR,-1.5636625497968883E-6,,2014-04-01,2014-03-29,2014-03-29
pHR3sgMQTQZrj3D2vdMTA,RXJfDiKEpVOntjqcuwi2Q,CR,1.6470578857860556E-8,,2018-01-01,2017-12-30,2017-12-30
AvfACktUMOi5v4Uh9GPVig,FOECsxjo3diZhqudzV2Og,CR,0.001236329809877547,,2016-03-08,2016-03-08,2016-03-08
q8pD91iekkhOdYCPjPWD9w,wKnBqHy4AkDadcMneUguQ,DR,-2.0848833997291845E-7,,2018-01-17,2018-01-12,2018-01-12
GtHbSe2CR7h9DUcUXMa3w,OyNLWMAoy849lVqf7OjBXQ,CR,0.00677587104911985,,2016-04-07,2016-04-07,2016-04-07
q8pD91iekkhOdYCPjPWD9w,31nIPNF88zmZI5K4DEYgOg,DR,-3.4576123277788736E-5,,2017-07-15,2017-07-13,2017-07-13
tQcVzouqvryGlr5d3GzSsQ,Exf8C8GmlTiPryZWr90Xrw,CR,0.007507587356273984,,2015-12-24,2015-12-24,2015-12-24
hgKn8WSDSpycaBVhxRMbYw,0UeRB8u6MSWsTRTpZndg,DR,-1.042441699864592E-6,,2015-11-01,2015-10-30,2015-10-30
r0fY7DHmnbtVirxmaINxA,ch4Gwa7cKyDEoNZy13s3g,DR,-4.901137641433168E-4,,2015-06-18,2015-06-18,2015-06-18
ykaholNazjUF6IieRywg,B1PN1tMiOZJiBMbre5Ho2g,DR,-4.707398809071633E-4,,2015-07-08,2015-07-08,2015-07-08
mxZQLnMB6oEJIfNqx5GJmg,9VI53lI7iZCGSoZvZSZhew,DR,-2.0848833997291845E-7,,2016-12-29,2016-12-29,2016-12-29
q8pD91iekkhOdYCPjPWD9w,4eBHgsfzUgeM0sqhAzVA,DR,-1.8975013768534243E-4,,2017-10-14,2017-10-10,2017-10-10
9QiDc0WtDpDQ0rxvdIJtw,LnodtHGu7jcGXmZzVQIw,CR,5.212208499322961E-6,,2016-04-06,2016-04-06,2016-04-06
q8pD91iekkhOdYCPjPWD9w,JdGZ0w4yxBMX31TIRIg,DR,-2.0848833997291845E-7,,2016-04-14,2016-04-14,2016-04-14
FwvoshQvrd8aUT0xAYWpEA,XkIMx54WYszIhHl0ptMg,DR,-2.0848833997291845E-7,,2014-06-26,2014-06-26,2014-06-26
q8pD91iekkhOdYCPjPWD9w,IhReb5rpT9PJv2un4C1wog,DR,-2.0848833997291845E-7,,2017-10-14,2017-10-10,2017-10-10
q8pD91iekkhOdYCPjPWD9w,9RbxYp5qf6JAu9HOSBUlg,CR,1.0925101747090885E-5,,2017-12-01,2017-11-02,2017-11-02
q8pD91iekkhOdYCPjPWD9w,koMszNRfKYMxxx6nDHpzLg,DR,-2.0848833997291845E-7,,2016-12-10,2016-12-10,2016-12-10
q8pD91iekkhOdYCPjPWD9w,Vkb80SBMY8itQl0AiQKRIQ,DR,-1.5851159999801014E-5,,2016-10-12,2016-10-11,2016-10-11
q8pD91iekkhOdYCPjPWD9w,AMDqvgr8tEzrTRzJAZE7w,DR,-1.5909745223333404E-5,,2017-07-15,2017-07-12,2017-07-12
mxZQLnMB6oEJIfNqx5GJmg,78FY0AiFBBTOfjDhv29sw,DR,-2.0848833997291845E-7,,2017-10-28,2017-10-28,2017-10-28
hgKn8WSDSpycaBVhxRMbYw,5aecQIQ5IeSzU0jVFVlcA,DR,-2.0848833997291845E-7,,2017-12-14,2017-12-13,2017-12-13
hgKn8WSDSpycaBVhxRMbYw,u3aodYYM4wS8lG8ZJWJ5A,DR,-2.0848833997291845E-7,,2017-10-24,2017-10-21,2017-10-21
GSoJUidIpZHsYR5SByVw5Q,UVOugleyAT0xKDcSDAP3NQ,DR,-5.245722999973607E-5,,2013-07-13,2013-07-11,2013-07-11
q8pD91iekkhOdYCPjPWD9w,MYpTwNG7rKOb8SV6Gaq2Bg,DR,-3.890371575060661E-5,,2017-04-28,2017-04-27,2017-04-27
TVeskVv94xqnXyiwRJTFg,13tl2IrLo5mW6Z5YdeVrDA,CR,1.8217012710894706E-4,,2014-06-01,2014-05-31,2014-05-31
FwvoshQvrd8aUT0xAYWpEA,M74DbHjHlHnOQYqXkmL9Fw,DR,-1.2915122952132393E-5,,2016-10-25,2016-10-25,2016-10-25
6eCUj52hFzqwxdTc9JYe2Q,rnVWqEBtaVmj5G0csOCXDQ,DR,-5.7334293492552564E-5,,2016-05-13,2016-05-13,2016-05-13
hgKn8WSDSpycaBVhxRMbYw,bWOKUs8bov4jnVRlQc37mA,DR,-3.179447184587006E-5,,2015-06-11,2015-06-11,2015-06-11
pHR3sgMQTQZrj3D2vdMTA,DnXuxkdZ41MWE8OyXoRUA,DR,-2.0848833997291845E-7,,2017-09-16,2017-09-15,2017-09-15
AvfACktUMOi5v4Uh9GPVig,sXiQ2CyoGQzzRpIcm0Tw,DR,-1.7201101152291664E-4,,2017-11-29,2017-11-28,2017-11-28
q8pD91iekkhOdYCPjPWD9w,oTIrFMnJcEW4u8pqzP3ArQ,DR,-2.0848833997291845E-7,,2015-10-20,2015-10-20,2015-10-20
q8pD91iekkhOdYCPjPWD9w,nA9ODiTXBXHKu9tgVWlayw,DR,-1.496842036835568E-5,,2017-07-15,2017-07-13,2017-07-13
ykaholNazjUF6IieRywg,8IAXjR41ukiuu6ptJlw,DR,-2.0848833997291845E-7,,2013-03-27,2013-03-27,2013-03-27
3OBjfIaphkQ6F8bLxDuoRg,oAT6lDrmQKwZCBR0KPw0CQ,DR,-2.0848833997291845E-7,,2014-05-28,2014-05-28,2014-05-28
tQcVzouqvryGlr5d3GzSsQ,FheTiA8vur5zcmJiUlcoVg,CR,3.08641968729109E-5,,2014-05-01,2014-05-01,2014-05-01
x13kpGChSpJ5Gjob3v09w,4H5D09LYhymjh9n0vCvAWg,DR,-4.083869603389526E-6,,2014-11-15,2014-11-05,2014-11-05
AvfACktUMOi5v4Uh9GPVig,yutCzt9Pft1lBxI5lxg,DR,-3.1273250995937767E-6,,2013-09-01,2013-08-31,2013-08-31
xzr1Dh5MZU1ffmJ38pyjbQ,3FEgYiavOtwvCEK6mSsf2w,DR,-2.0848833997291845E-7,,2017-09-20,2017-09-20,2017-09-20
hgKn8WSDSpycaBVhxRMbYw,z07UDkjWU0nYgz189rnhg,DR,-1.563662549796888E-5,,2014-10-29,2014-10-29,2014-10-29
q8pD91iekkhOdYCPjPWD9w,FnqBbkKCi0oUK2WBnwJg,CR,0.0010424416998645921,,2015-12-11,2015-12-11,2015-12-11
Ud3GfZ7BxGDpM9VQT0xSoQ,w2txEqSCONTaWmf4vAulhw,DR,-2.2248833200209994E-6,,2015-11-01,2015-10-30,2015-10-30
hgKn8WSDSpycaBVhxRMbYw,mf8J9goDfvQ38tNSSMBKKA,DR,-2.0848833997291845E-7,,2015-05-22,2015-05-19,2015-05-19
q8pD91iekkhOdYCPjPWD9w,5YPgw05gJJDeLPypsuLNg,DR,-1.7134301488164345E-5,,2016-04-14,2016-04-14,2016-04-14
vpJaKTxShAPIzR3O6WBNtg,k7tNIAxkW3DlmHiHkOYAQ,DR,-1.3030521248307402E-4,,2014-12-20,2014-12-20,2014-12-20
MVezspyBbLMmOINMjVBSlw,CcS5RlwUKHseZfa4F6eLHw,CR,2.2633389943290038E-5,,2017-11-01,2017-10-31,2017-10-31
6eCUj52hFzqwxdTc9JYe2Q,TtIDRwBr1Rm0UGIKQVjZeA,DR,-5.212208499322961E-5,,2015-08-20,2015-08-20,2015-08-20
6UEFeUSpepDfh5o7sQC3Q,fHMdFdNp1jwBYwk4t7LYKg,CR,0.04917197498261281,,2014-02-27,2014-02-27,2014-02-27
xD5BGlG04X3hPpRXDZd0A,nMUyfFg56MxBQQwcw6FMCw,CR,0.003752790119512532,,2018-03-10,2018-03-13,2018-03-13
tQcVzouqvryGlr5d3GzSsQ,lw9H6ja1Bm8yxiCM5w6hDQ,DR,-4.058017049232884E-6,,2017-04-14,2017-04-14,2017-04-14
pHR3sgMQTQZrj3D2vdMTA,NHMjIb74fJXxlwdvM4KRoA,CR,7.206420319997923E-5,,2018-03-28,2018-03-28,2018-03-28
6UEFeUSpepDfh5o7sQC3Q,WSWeRIP57Qr0CeWWgybw,DR,-1.720028804776577E-5,,2018-03-29,2018-03-29,2018-03-29
q8pD91iekkhOdYCPjPWD9w,dGpxjpOSI07bmxFWsmz8tg,DR,-2.0848833997291845E-7,,2017-07-15,2017-07-12,2017-07-12
FfvFbHjRHONkhi2ak8n4g,JAty8YSUjVLG9FxKVQ0VQ,CR,446.35970998817754,,2016-06-15,2016-06-15,2016-03-11
pHR3sgMQTQZrj3D2vdMTA,8uqeukq7yhwpTxgvzKB8ww,DR,-0.001594934028641936,,2016-07-12,2016-07-09,2016-07-09
6UQIXlse78XFUxu2GD9vuw,Gveg5E7OdnT4L3UalktRXQ,DR,-0.036485459495260726,,2016-04-16,2016-04-19,2016-04-19
q8pD91iekkhOdYCPjPWD9w,O23jAnmiJ3fHYvVT0Bjkwg,DR,-2.0848833997291845E-7,,2017-10-14,2017-10-10,2017-10-10
q8pD91iekkhOdYCPjPWD9w,wyTDWExZxPtp8oeDiQpyw,DR,-2.0848833997291845E-7,,2017-03-28,2017-03-28,2017-03-28
tQcVzouqvryGlr5d3GzSsQ,JKwyzsD3zaEOt6icSUsjw,DR,-0.003158061493114284,,2016-02-12,2016-02-15,2016-02-15
qCEjARjLPso4k7uW8tfx6g,UIlMix4aAK5foPt3z74G1Q,DR,-2.0848833997291845E-7,,2016-03-26,2016-03-26,2016-03-26
pHR3sgMQTQZrj3D2vdMTA,YCW3vXWbKqap3MyZiB26Pg,DR,-2.0848833997291845E-7,,2013-11-08,2013-11-09,2013-11-09
pHR3sgMQTQZrj3D2vdMTA,N1NFNmbv0jQMyaP9JuF1Q,DR,-1.3799634734467499E-5,,2017-08-19,2017-08-17,2017-08-17
mxZQLnMB6oEJIfNqx5GJmg,HmzSQKepas42wujaeiJLxA,DR,-2.0848833997291845E-7,,2016-10-29,2016-10-29,2016-10-29
pHR3sgMQTQZrj3D2vdMTA,fr84WiaTMMMq8icc4Ic7BA,DR,-2.0848833997291845E-7,,2017-12-09,2017-12-06,2017-12-06
r0fY7DHmnbtVirxmaINxA,azx7Q1VrVMg3dDVFihhQ,CR,6.591358868243816E-7,,2013-01-01,2012-12-29,2012-12-29
vpJaKTxShAPIzR3O6WBNtg,NVr6L6Az4ttDTaVARbvvJQ,DR,-2.0848833997291845E-7,,2017-01-06,2017-01-06,2017-01-06
nIBZql3zodSzCnAQ8V6YQ,87DfyEoNI6f9kicz0WSFyw,DR,-1.042441699864592E-6,,2016-10-01,2016-09-30,2016-09-30
q8pD91iekkhOdYCPjPWD9w,7SgNatKbsH231GQ04ItQ,DR,-1.197901030565399E-5,,2017-07-15,2017-07-14,2017-07-14
Pkp6yyuXncJiON0UcIOxHw,zF9Suu4CaJLEjfo90TXkg,DR,-0.0057732536452710145,,2016-04-07,2016-04-07,2016-04-07
tQcVzouqvryGlr5d3GzSsQ,4HMTFRzday2XcelJKrTg,CR,0.040633194080904114,,2013-03-20,2013-03-20,2013-03-20
q8pD91iekkhOdYCPjPWD9w,EJUaRROQB5GwrpOLKgp7Ew,DR,-2.2059317299174606E-5,,2017-10-14,2017-10-10,2017-10-10
